name,playtimes,retention_rate1,retention_rate2,retention_rate3,retention_rate4
美女的超级保镖（慢更版）,531240701,0.5994377978160291,0.5164545217448151,0.4673654006205691,0.42509961511243877
万古天帝|超人气玄幻精品有声剧|暮玖/阑珊梦领衔,527982143,0.535948702967623,0.4636461036216377,0.42104398719188896,0.37749658257205776
极品捉妖系统|老道搞笑爆笑,522650892,0.5890019851462666,0.5281855240508818,0.47344301650987153,0.43622629567399146
都是地府惹的祸,515561392,0.6469994083209354,0.5425493332636133,0.3554526297451795,0.0
吞噬星空 | 同名动漫原著，我吃西红柿著,513185017,0.8779221067105324,0.7367976736095863,0.6180564917092083,0.5291784915637605
炼气十万年 | 同名动漫原著|超人气免费玄幻多人有声剧（老宝玉）,511140543,0.5274018066552263,0.291916132320119,0.18778730908949334,0.13059646444923156
仙逆（耳根仙侠巨作，丸子演播）,499607679,0.5433741764105846,0.34711870085290586,0.2879431340107359,0.2627624234299443
大魏读书人丨热血儒道&权谋爽文丨大斌VIP免费,496503506,0.6383970828619244,0.5493670394353665,0.4867859957860871,0.45052879803030366
神藏|黄金瞳作者新作|古玩鉴宝|都市异能|打眼,495427421,0.540928107461313,0.4473479820040403,0.4184939107836468,0.38147643674165016
神级风水师（精品多人有声剧）,485662395,0.5352581877282875,0.33937826792435927,0.3115081000631776,0.2845358393888435
《元尊》天蚕土豆全新玄幻力作,478644976,0.5245426648190507,0.4842314411186475,0.4330077882254599,0.4067393231039828
摸金天师（下部）紫襟演播,339300238,0.9082377868760538,0.10364309715587737,0.0,0.0
【免费有声小说】最强龙魂丨都市修真多人有声剧,326590935,0.6258957209491912,0.5323910184538878,0.4898711971129689,0.4473026463293023
长宁帝军 | 不让江山后传｜热血江湖&大斌演播,325138942,0.7640096716197412,0.5047640158591089,0.46507242073395744,0.4408193341389827
龙破九天诀 | 免费有声小说 | 双播精配,324266411,0.5972292312611837,0.5194630138123397,0.4521137951407001,0.4074398420081392
天域丹尊｜热血玄幻丨多人有声剧（持续爆更）,324172687,0.657583722707298,0.436122460745062,0.38081095844746954,0.3440151085877763
抗战王牌特种兵|军事热血爽文|免费有声小说,314891326,0.6785659630879559,0.6048361347933591,0.5447383565653029,0.500272444053822
无敌剑域丨玄幻热血爽文丨一剑独尊、我有一剑 前传丨紫襟领衔多人有声剧,314748108,0.6854426100021636,0.6036469926819852,0.5548214598082012,0.5030210054587695
贫道遇到了和尚,313522211,0.5185673862531385,0.4302789203735242,0.380012823776225,0.314358051680908
丹武帝尊|免费有声小说,312937086,0.7028765823559884,0.6450633348549765,0.6052435886374739,0.583484236101735
大宋的智慧,312507548,0.6682160864511127,0.5886886378450459,0.5460213334676765,0.48227749810659704
阴阳棺材铺I免费有声小说l不好听锤我,311889334,0.42561657124467056,0.23608029187794935,0.1692802840031424,0.11783881684753568
小妖不上天（精品双播爆笑修仙）,304716366,0.4003470828113161,0.3178613369952691,0.26382836715812963,0.2359753336642614
极品家丁（猛哥版多人精品剧）,302185513,0.5938299945105188,0.49978956642452466,0.4442217057760405,0.4079164154882873
【新民间剧场】神相诡医 | 玄门第一神相|鬼故事|茅山后裔阴阳先生|恐怖故事,300000799,0.5485452219024823,0.31070732898955433,0.26043263854620935,0.23362791633667887
道家祖师（春风洗耳 子兮 演播）,299546170,0.37006573610433147,0.27582312630444217,0.22840721871921052,0.18925440700401136
末世大回炉（末日重生&回炉系统）,299190334,0.5744737047282614,0.4274789024935594,0.3756301208258682,0.3298722489393037
天地至尊|玄幻经典|免费有声小说,297656564,39.24725638516661,35.46271437695188,31.803203862447194,29.922633870240055
择日飞升丨头陀渊演播丨爆笑玄幻丨多人有声剧,297767200,0.4782131314024797,0.34622643769923334,0.22132712283243627,0.15964346648960767
兔子必须死| 搞笑修仙、幻樱空,296419735,0.44932257524006913,0.29167145744574957,0.24667259137491634,0.2202743860208219
深空彼岸丨头陀渊领衔演播,辰东口碑新作,异术超能爽文丨多人有声剧,290955528,0.5752035400521028,0.47422322839790115,0.4144744954676852,0.3661754885446136
王牌神医混都市|免费有声小说,289001134,0.5932733449014346,0.4835774339644711,0.42566243054571257,0.39497231645794323
麒麟神相丨悬疑灵异霸榜作品丨紫襟剧社制作|又名玄阳神算,287003584,0.5277123006009108,0.4200852414123863,0.32416291846169815,0.26261776187667973
穿越之科技王朝,284061495,0.6733905842493733,0.6276992786854462,0.5893209263365276,0.5608672568289432
【我滴神呀】超级百宝袋|都市爆笑（惊奇莫测）双播,282961764,0.5481445113118213,0.4384404860818717,0.3843676545704604,0.33953752480444876
星门：时光之主丨热血玄幻|高武爽文丨一种侃侃丨老鹰吃小鸡,282671900,0.6067207686284817,0.5090162238368682,0.44861389630016524,0.40717182032121296
牧神记（多人录制版）,282284047,0.511448559094051,0.4353475540933612,0.3827115412174773,0.3383981447878739
百诡传人丨掌阅霸榜悬疑作品丨紫襟剧社出品丨有声剧,278335693,0.5696541311654418,0.415279116667263,0.32499821058040773,0.23962943780428436
神级巫医在都市/最强装逼打脸系统,277376098,0.5840060126584694,0.49789261230611714,0.4491070231430135,0.3977386394871553
雄霸蛮荒,275453747,0.6413681997013213,0.49914266125463164,0.426530793929609,0.3741722922026952
武动乾坤（下部）|紫襟故事,275018120,0.8648629196223647,0.8478183850254368,0.9269051701130763,0.5561108327202584
凡人修仙传|精品多人有声剧|忘语原著|姜广涛,274475230,0.615283854605191,0.6089029027747603,0.5905683227005585,0.5288831301635862
绝代神主（热血双播）|武魂觉醒,273610417,0.5285371078935787,0.4793222065680327,0.44836140925117635,0.43575231031196204
无上神帝｜永远&迦南｜男女双播,272338999,0.599411036588122,0.5859020816600431,0.4903370223951434,0.40838609630502737
乡村鬼术丨我的诡异往事（泡芙先生多人有声剧）,270156058,0.33014686535844423,0.1919441963990556,0.15134100578424756,0.12723688591000545
民调局异闻录之勉传—两汉完结,270047139,0.6107493047802857,0.5239644049086853,0.49872086026629536,0.4719922385256518
修真界败类,268807483,0.7430820137116834,0.41107549830796314,0.3820401463890631,0.35451368881144757
斗破之无上之境Ⅰ斗破苍穹续集多人剧,267363677,0.6188833364366217,0.44262658678437256,0.39681687495208157,0.32724633355603994
超级大主簿 | VIP免费有声小说,266000608,0.651403548557844,0.7537480008673703,0.6979871369193902,0.5986292863160325
